ID,Medical importance group,Source,Family,Genus,Species,Epithet,Author,Deparment,Municipality,Locality,Type locality,LAN,LONG,Elevation,Remarks,Model
697,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Tolima,Honda,"Vereda el Tambor, Hacienda cerca a la casa",No,5.1693611,-74.8032778,337.0,,Yes
698,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Tolima,Armero,Unknown,No,4.964619444,-74.90488889,340.0,,Yes
699,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Tolima,Armero,Unknown,No,4.964619444,-74.90488889,340.0,,Yes
700,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Tolima,Armero,Unknown,No,4.964619444,-74.90488889,340.0,,Yes
701,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Chocó,Tadó,"Cerro Alto Santa fe, corregimiento de Guarato",No,5.3250278,-76.2036667,502.0,,Yes
702,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Atlántico,Barranquilla,Barranquilla,No,10.963889,-74.796389,40.0,,Yes
703,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Urrao,Urrao,No,6.315197,-76.134201,1820.0,,Yes
704,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Boyacá,La Victoria,Inspeccion de Policia de Humbo,No,5.5247222,-74.2388889,1591.0,,Yes
705,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Yondó,Casabe,No,7.003940734,-73.91245795,72.0,,Yes
706,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Tolima,Honda,Honda,No,5.20856,-74.735842,201.0,,Yes
707,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Caldas,La Dorada,"Colombia, Caldas, La Dorada, Vereda Guaduales del rio Purillo, hacienda La Espaí±ola, margí©n derecho del rí­o",No,5.3674722,-74.7935278,241.0,,Yes
708,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Valle del Cauca,Dagua,Centro Forestal Bajo Calima,No,3.660277778,-76.69277778,822.0,,Yes
709,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Valle del Cauca,Dagua,Centro Forestal Bajo Calima,No,3.660277778,-76.69277778,822.0,,Yes
710,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Valle del Cauca,Buenaventura,Cuenca del rí­o Calima,No,3.975376,-77.325765,13.0,,Yes
711,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Chocó,El Litoral del San Juan,Genoveva de Docordo,No,4.257834,-77.363723,7.0,,Yes
712,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Puerto Berrío,Unknown,No,6.488280782,-74.40532269,143.0,,Yes
713,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Don Matías,Unknown,No,6.486359779,-75.39466596,2154.0,,Yes
714,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Maceo,Unknown,No,6.551981285,-74.78748653,951.0,,Yes
715,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Arauquita,Caño Limón,No,6.943888889,-71.21555556,148.0,,Yes
716,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Arauquita,Caño Limón,No,6.943888889,-71.21555556,148.0,,Yes
717,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Arauquita,Caño Limón,No,6.943888889,-71.21555556,148.0,,Yes
718,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Arauquita,Caño Limón,No,6.943888889,-71.21555556,147.0,,Yes
719,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Arauquita,Caño Limón,No,6.943888889,-71.21555556,147.0,,Yes
720,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Putumayo,Puerto Leguízamo,Puesto de Bombeo Guamez,No,0.5586111111,-72.38648,184.0,,Yes
721,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Arauquita,Caño Limón,No,6.943888889,-71.21555556,147.0,,Yes
722,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Arauquita,Caño Limón,No,6.943888889,-71.21555556,147.0,,Yes
723,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Arauquita,Trocha de La Carbonera.,No,6.943888889,-71.21555556,147.0,,Yes
724,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Arauquita,Caño Limón,No,6.943888889,-71.21555556,147.0,,Yes
725,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Arauquita,Caño Limón,No,6.943888889,-71.21555556,147.0,,Yes
726,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Arauquita,Caño Limón,No,6.943888889,-71.21555556,147.0,,Yes
727,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Arauquita,Caño Limón,No,6.943888889,-71.21555556,147.0,,Yes
728,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Putumayo,Orito,Vereda Islas de Cartagena,No,0.436909,-77.09227,422.0,,Yes
729,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Amazonas,Leticia,Unknown,No,-3.747953,-70.303579,81.0,,Yes
730,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Vichada,La Primavera,Finca la Florida,No,5.7910833,-68.8393889,82.0,,Yes
731,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Vichada,Puerto Carreño,Finca la Rampa,No,5.7426111,-68.4755278,65.0,,Yes
732,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Vichada,Puerto Carreño,Finca la Rampa,No,5.7426111,-68.4755278,65.0,,Yes
733,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Amazonas,Leticia,Leticia,No,-4.215278,-69.940556,80.0,,Yes
734,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Vichada,Puerto Carreño,Unknown,No,4.245269444,-70.3283,128.0,,Yes
735,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Saravena,Unknown,No,6.956108333,-71.87259444,222.0,,Yes
736,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
737,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
738,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Amazonas,Leticia,Leticia,No,-4.215278,-69.940556,80.0,,Yes
739,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Arauquita,Caño Limón,No,6.932611111,-71.16713056,147.0,,Yes
740,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
741,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
742,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
743,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
744,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
745,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
746,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
747,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
748,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
749,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
750,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
751,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
752,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
753,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
754,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
755,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
756,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
757,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
758,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
759,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
760,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
761,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
762,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
763,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
764,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
765,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
766,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
767,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
768,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
769,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
770,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
771,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
772,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
773,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
774,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
775,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
776,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
777,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
778,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
779,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
780,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
781,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
782,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
783,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
784,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
785,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
786,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
787,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
788,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
789,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
790,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Saravena,Unknown,No,6.956108333,-71.87259444,222.0,,Yes
791,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Saravena,Unknown,No,6.956108333,-71.87259444,222.0,,Yes
792,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Saravena,Unknown,No,6.956108333,-71.87259444,222.0,,Yes
793,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Saravena,Unknown,No,6.956108333,-71.87259444,222.0,,Yes
794,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Saravena,Unknown,No,6.956108333,-71.87259444,222.0,,Yes
795,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Saravena,Unknown,No,6.956108333,-71.87259444,222.0,,Yes
796,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Saravena,Unknown,No,6.956108333,-71.87259444,222.0,,Yes
797,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Tame,"Vereda Sabana de La Vega, Finca Casirba",No,6.38325,-71.9235278,789.0,,Yes
798,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
799,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
800,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Vichada,Puerto Carreño,Finca la Rampa,No,5.7426111,-68.4755278,64.0,,Yes
801,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,123.0,,Yes
802,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Amazonas,Leticia,Leticia,No,-4.215278,-69.940556,80.0,,Yes
803,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
804,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
805,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Tame,"finca La Envidia, Bosque Puna Puna",No,6.3308056,-71.7731111,277.0,,Yes
806,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Tame,"Vereda Bocas del Tocoragua, finca San Josí©",No,6.26975,-71.8648889,391.0,,Yes
807,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Tame,"Vereda San Salvador, finca La Guaira",No,6.2389806,-71.5814306,177.0,,Yes
808,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Amazonas,Leticia,Leticia,No,-4.215278,-69.940556,80.0,,Yes
809,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Estación biológica El Guafal,No,6.84333,-70.84694,138.0,,Yes
810,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Estación biológica El Guafal,No,6.84333,-70.84694,138.0,,Yes
811,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
812,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
813,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
814,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
815,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Estación biológica El Guafal,No,6.84333,-70.84694,126.0,,Yes
816,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Amazonas,Leticia,Leticia,No,-4.215278,-69.940556,80.0,,Yes
817,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Estación biológica El Guafal,No,6.84333,-70.84694,138.0,,Yes
818,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Estación biológica El Guafal,No,6.84333,-70.84694,135.0,,Yes
819,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
820,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
821,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
822,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
823,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Saravena,Unknown,No,6.956108333,-71.87259444,222.0,,Yes
824,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Amazonas,Leticia,Leticia,No,-4.215278,-69.940556,80.0,,Yes
825,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
826,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
827,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
828,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Tame,"finca Altamira, Bosque Puna Puna, Rí­o Puna Puna",No,6.3324444,-71.7735278,276.0,,Yes
829,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Arauquita,"Caño Limón, Occidental de Colombia",No,6.932611111,-71.16713056,147.0,,Yes
830,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Arauquita,Caño Limón,No,6.932611111,-71.16713056,147.0,,Yes
831,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
832,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Amazonas,Leticia,Leticia,No,-4.215278,-69.940556,80.0,,Yes
833,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Amazonas,Leticia,Leticia,No,-4.215278,-69.940556,80.0,,Yes
834,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Arauquita,Caño Limón,No,6.932611111,-71.16713056,147.0,,Yes
835,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
836,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
837,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
838,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
839,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
840,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
841,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
842,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
843,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
844,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
845,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
846,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
847,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
848,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
849,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
850,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
851,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
852,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
853,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
854,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
855,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
856,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
857,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
858,1,4,Viperidae,Bothrops,Bothrops atrox,atrox,"LINNAEUS, 1758",Arauca,Puerto Rondón,Unknown,No,6.456194,-70.965,126.0,,Yes
